date,ws30,wd30,ws50,wd50,ws70,wd70,t_50,p_50,load
2022-01-02 00:00:00,9.35,180.36,10.18,176.11,10.75,173.38,-0.03,1024.45,153.053
2022-01-02 00:15:00,9.19,163.14,10.01,158.4,10.57,155.32,-0.14,1024.59,155.734
2022-01-02 00:30:00,9.02,144.76,9.83,139.76,10.38,136.5,-0.25,1024.72,114.683
2022-01-02 00:45:00,8.88,126.36,9.67,121.27,10.22,117.92,-0.35,1024.85,107.105
2022-01-02 01:00:00,8.76,109.64,9.54,104.44,10.08,100.98,-0.46,1024.98,104.37
2022-01-02 01:15:00,8.66,95.01,9.43,89.71,9.96,86.12,-0.56,1025.1,99.679
2022-01-02 01:30:00,8.57,82.43,9.32,77.08,9.84,73.41,-0.66,1025.21,100.286
2022-01-02 01:45:00,8.48,71.69,9.22,66.4,9.73,62.73,-0.76,1025.31,102.67
2022-01-02 02:00:00,8.4,62.77,9.12,57.59,9.62,53.97,-0.86,1025.41,101.068
2022-01-02 02:15:00,8.1,55.69,8.81,50.6,9.31,47.05,-0.95,1025.5,96.989
2022-01-02 02:30:00,7.84,50.44,8.54,45.38,9.03,41.9,-1.05,1025.58,95.319
2022-01-02 02:45:00,7.56,46.96,8.26,41.91,8.74,38.51,-1.14,1025.65,82.883
2022-01-02 03:00:00,7.29,45.23,7.97,40.17,8.44,36.81,-1.23,1025.72,84.667
2022-01-02 03:15:00,7.03,45.21,7.7,40.09,8.16,36.73,-1.32,1025.78,71.371
2022-01-02 03:30:00,6.71,46.83,7.35,41.62,7.8,38.21,-1.41,1025.83,63.557
2022-01-02 03:45:00,6.4,48.2,7.03,43.13,7.47,39.8,-1.49,1025.88,69.056
2022-01-02 04:00:00,6.15,49.42,6.76,44.53,7.19,41.34,-1.58,1025.93,51.262
2022-01-02 04:15:00,5.91,50.5,6.5,45.83,6.92,42.82,-1.66,1025.99,34.988
2022-01-02 04:30:00,5.66,51.51,6.24,47.1,6.64,44.29,-1.75,1026.06,41.55
2022-01-02 04:45:00,5.33,52.5,5.9,48.38,6.29,45.8,-1.83,1026.14,47.89
2022-01-02 05:00:00,5.07,53.49,5.63,49.71,6.0,47.37,-1.92,1026.23,36.849
2022-01-02 05:15:00,4.78,54.55,5.32,51.1,5.69,49.01,-2.01,1026.32,27.447
2022-01-02 05:30:00,4.5,55.7,5.03,52.59,5.39,50.72,-2.09,1026.42,17.88
2022-01-02 05:45:00,4.22,57.03,4.74,54.19,5.09,52.51,-2.18,1026.52,8.248
2022-01-02 06:00:00,3.96,58.61,4.46,55.99,4.81,54.46,-2.26,1026.64,2.927
2022-01-02 06:15:00,3.72,60.53,4.21,58.01,4.55,56.58,-2.35,1026.75,0.268
2022-01-02 06:30:00,3.47,62.87,3.95,60.34,4.28,58.93,-2.44,1026.88,0.798
2022-01-02 06:45:00,3.27,65.13,3.73,62.65,4.05,61.29,-2.52,1027.0,0.0
2022-01-02 07:00:00,3.07,68.18,3.51,65.7,3.82,64.38,-2.54,1027.12,0.0
2022-01-02 07:15:00,2.87,71.97,3.3,69.47,3.6,68.16,-2.51,1027.21,-0.536
2022-01-02 07:30:00,2.72,76.45,3.13,73.88,3.41,72.58,-2.43,1027.3,-0.536
2022-01-02 07:45:00,2.58,81.53,2.98,78.87,3.25,77.56,-2.3,1027.37,-0.536
2022-01-02 08:00:00,2.46,87.06,2.84,84.3,3.1,82.98,-2.13,1027.44,-0.336
2022-01-02 08:15:00,2.66,92.93,2.98,90.07,3.21,88.73,-1.93,1027.49,0.0
2022-01-02 08:30:00,2.8,99.0,3.08,96.05,3.28,94.71,-1.71,1027.52,-0.536
2022-01-02 08:45:00,2.89,105.14,3.13,102.13,3.3,100.79,-1.46,1027.55,0.0
2022-01-02 09:00:00,2.91,111.24,3.12,108.22,3.27,106.9,-1.21,1027.56,0.0
2022-01-02 09:15:00,2.87,117.23,3.05,114.24,3.18,112.95,-0.94,1027.56,0.0
2022-01-02 09:30:00,2.81,123.02,2.98,120.11,3.09,118.85,-0.67,1027.54,-0.536
2022-01-02 09:45:00,2.77,127.68,2.92,124.97,3.02,123.79,-0.45,1027.53,0.0
2022-01-02 10:00:00,2.73,131.78,2.87,129.34,2.96,128.28,-0.26,1027.49,0.264
2022-01-02 10:15:00,2.65,135.4,2.78,133.28,2.86,132.36,-0.11,1027.43,0.268
2022-01-02 10:30:00,2.6,138.64,2.71,136.89,2.79,136.13,0.01,1027.35,0.113
2022-01-02 10:45:00,2.56,141.68,2.66,140.32,2.72,139.71,0.12,1027.24,0.027
2022-01-02 11:00:00,2.54,144.62,2.62,143.64,2.68,143.19,0.21,1027.12,1.072
2022-01-02 11:15:00,2.51,147.62,2.59,146.99,2.63,146.68,0.29,1026.97,0.268
2022-01-02 11:30:00,2.49,150.8,2.55,150.47,2.59,150.29,0.37,1026.8,0.0
2022-01-02 11:45:00,2.45,154.3,2.51,154.19,2.55,154.09,0.45,1026.62,-0.205
2022-01-02 12:00:00,2.41,158.17,2.46,158.21,2.5,158.16,0.54,1026.41,-0.536
2022-01-02 12:15:00,2.35,162.5,2.4,162.62,2.44,162.6,0.63,1026.19,-0.536
2022-01-02 12:30:00,2.29,167.37,2.34,167.5,2.37,167.49,0.74,1025.95,-0.536
2022-01-02 12:45:00,2.23,172.21,2.29,172.34,2.32,172.34,0.83,1025.71,-0.536
2022-01-02 13:00:00,2.18,176.39,2.24,176.52,2.28,176.53,0.92,1025.48,-0.536
2022-01-02 13:15:00,2.14,179.88,2.2,180.01,2.24,180.04,1.0,1025.27,-0.536
2022-01-02 13:30:00,2.11,182.67,2.18,182.81,2.22,182.86,1.07,1025.06,-0.536
2022-01-02 13:45:00,2.1,184.77,2.17,184.94,2.21,185.03,1.12,1024.88,-0.536
2022-01-02 14:00:00,2.11,186.21,2.18,186.43,2.22,186.56,1.15,1024.7,-0.536
2022-01-02 14:15:00,2.07,187.0,2.15,187.28,2.21,187.46,1.16,1024.53,-0.536
2022-01-02 14:30:00,2.04,187.15,2.14,187.51,2.2,187.75,1.15,1024.38,-0.536
2022-01-02 14:45:00,2.04,186.71,2.14,187.16,2.21,187.47,1.1,1024.24,-0.536
2022-01-02 15:00:00,2.02,185.75,2.14,186.3,2.22,186.69,1.03,1024.11,0.0
2022-01-02 15:15:00,2.06,184.27,2.18,184.94,2.27,185.4,0.92,1023.99,0.0
2022-01-02 15:30:00,2.12,182.31,2.25,183.08,2.34,183.62,0.78,1023.88,0.0
2022-01-02 15:45:00,2.17,180.49,2.32,181.37,2.41,181.98,0.61,1023.78,0.0
2022-01-02 16:00:00,2.24,178.87,2.39,179.86,2.49,180.53,0.43,1023.68,0.0
2022-01-02 16:15:00,2.34,177.42,2.5,178.5,2.6,179.24,0.24,1023.59,0.0
2022-01-02 16:30:00,2.44,176.11,2.61,177.26,2.72,178.08,0.04,1023.51,0.0
2022-01-02 16:45:00,2.55,174.88,2.72,176.11,2.84,176.98,-0.16,1023.44,0.0
2022-01-02 17:00:00,2.62,173.72,2.81,175.01,2.93,175.94,-0.37,1023.37,2.186
2022-01-02 17:15:00,2.61,172.61,2.85,173.95,3.0,174.92,-0.58,1023.31,1.686
2022-01-02 17:30:00,2.63,171.54,2.92,172.91,3.11,173.92,-0.78,1023.26,1.725
2022-01-02 17:45:00,2.69,170.44,3.03,171.84,3.25,172.88,-0.98,1023.21,3.931
2022-01-02 18:00:00,2.77,169.33,3.17,170.75,3.43,171.81,-1.16,1023.17,12.184
2022-01-02 18:15:00,2.92,168.22,3.36,169.65,3.65,170.74,-1.34,1023.13,27.204
2022-01-02 18:30:00,3.1,167.11,3.58,168.56,3.9,169.66,-1.5,1023.11,40.187
2022-01-02 18:45:00,3.27,165.98,3.79,167.43,4.14,168.53,-1.66,1023.08,43.871
2022-01-02 19:00:00,3.45,164.91,4.01,166.36,4.38,167.46,-1.82,1023.04,49.983
2022-01-02 19:15:00,3.64,163.94,4.23,165.37,4.63,166.48,-1.97,1022.99,62.782
2022-01-02 19:30:00,3.86,163.09,4.47,164.5,4.88,165.6,-2.1,1022.94,68.248
2022-01-02 19:45:00,4.06,162.37,4.68,163.76,5.11,164.84,-2.23,1022.88,64.81
2022-01-02 20:00:00,4.28,161.78,4.92,163.16,5.36,164.23,-2.34,1022.81,57.3
2022-01-02 20:15:00,4.33,161.35,4.95,162.71,5.38,163.76,-2.43,1022.73,54.418
2022-01-02 20:30:00,4.41,161.07,5.01,162.41,5.42,163.45,-2.52,1022.64,50.892
2022-01-02 20:45:00,4.46,160.91,5.04,162.24,5.44,163.27,-2.58,1022.55,50.14
2022-01-02 21:00:00,4.51,160.88,5.08,162.19,5.46,163.21,-2.64,1022.45,47.608
2022-01-02 21:15:00,4.53,160.98,5.08,162.27,5.46,163.27,-2.68,1022.35,45.797
2022-01-02 21:30:00,4.51,161.19,5.06,162.46,5.44,163.44,-2.7,1022.23,51.583
2022-01-02 21:45:00,4.5,161.45,5.06,162.7,5.43,163.66,-2.73,1022.12,47.063
2022-01-02 22:00:00,4.49,161.81,5.05,163.05,5.44,163.98,-2.74,1022.0,38.131
2022-01-02 22:15:00,4.46,162.28,5.04,163.51,5.44,164.41,-2.75,1021.89,36.718
2022-01-02 22:30:00,4.42,162.87,5.03,164.1,5.45,164.98,-2.75,1021.77,46.07
2022-01-02 22:45:00,4.36,163.6,5.0,164.84,5.44,165.7,-2.74,1021.64,48.89
2022-01-02 23:00:00,4.29,164.49,4.96,165.74,5.43,166.58,-2.72,1021.52,51.926
2022-01-02 23:15:00,4.23,165.54,4.9,166.81,5.36,167.64,-2.7,1021.39,46.654
2022-01-02 23:30:00,4.17,166.76,4.83,168.06,5.29,168.89,-2.68,1021.26,46.865
2022-01-02 23:45:00,4.1,168.16,4.76,169.5,5.21,170.33,-2.64,1021.12,43.9
2022-01-03 00:00:00,4.48,167.3,5.19,168.8,5.69,169.84,-2.94,1020.9,35.584
2022-01-03 00:15:00,4.42,169.27,5.13,170.82,5.63,171.9,-2.94,1020.75,32.88
2022-01-03 00:30:00,4.36,171.48,5.07,173.09,5.56,174.21,-2.93,1020.6,38.689
2022-01-03 00:45:00,4.3,173.85,5.01,175.53,5.51,176.7,-2.92,1020.45,38.621
2022-01-03 01:00:00,4.27,176.27,4.97,178.03,5.46,179.25,-2.92,1020.3,38.163
2022-01-03 01:15:00,4.23,178.72,4.92,180.56,5.41,181.84,-2.92,1020.17,36.39
2022-01-03 01:30:00,4.2,181.2,4.89,183.12,5.36,184.45,-2.92,1020.04,41.478
2022-01-03 01:45:00,4.19,183.67,4.86,185.67,5.33,187.05,-2.92,1019.92,36.911
2022-01-03 02:00:00,4.18,186.12,4.84,188.19,5.3,189.63,-2.93,1019.8,36.077
2022-01-03 02:15:00,4.08,188.54,4.74,190.68,5.19,192.16,-2.94,1019.69,35.059
2022-01-03 02:30:00,3.97,190.93,4.61,193.14,5.07,194.67,-2.96,1019.59,34.128
2022-01-03 02:45:00,3.85,193.29,4.49,195.57,4.94,197.15,-2.98,1019.49,29.957
2022-01-03 03:00:00,3.76,195.62,4.39,197.97,4.84,199.59,-3.0,1019.4,27.744
2022-01-03 03:15:00,3.66,197.9,4.28,200.34,4.72,202.02,-3.03,1019.32,25.468
2022-01-03 03:30:00,3.57,200.15,4.19,202.68,4.62,204.43,-3.05,1019.24,25.422
2022-01-03 03:45:00,3.48,202.46,4.1,205.11,4.53,206.93,-3.08,1019.16,24.02
2022-01-03 04:00:00,3.4,204.77,4.01,207.53,4.43,209.43,-3.11,1019.09,25.856
2022-01-03 04:15:00,3.36,207.07,3.96,209.95,4.37,211.93,-3.14,1019.04,25.097
2022-01-03 04:30:00,3.32,209.35,3.91,212.36,4.32,214.42,-3.17,1019.0,24.183
2022-01-03 04:45:00,3.3,211.62,3.88,214.75,4.28,216.89,-3.2,1018.98,19.098
2022-01-03 05:00:00,3.24,213.86,3.81,217.11,4.21,219.33,-3.23,1018.97,14.502
2022-01-03 05:15:00,3.17,216.06,3.74,219.44,4.13,221.73,-3.25,1018.98,16.154
2022-01-03 05:30:00,3.09,218.22,3.66,221.7,4.06,224.06,-3.28,1019.0,23.37
2022-01-03 05:45:00,3.03,220.32,3.59,223.9,3.99,226.32,-3.3,1019.03,14.597
2022-01-03 06:00:00,2.94,222.34,3.5,226.01,3.9,228.47,-3.33,1019.08,10.291
2022-01-03 06:15:00,2.89,224.27,3.45,227.99,3.84,230.49,-3.35,1019.14,11.864
2022-01-03 06:30:00,2.84,226.1,3.39,229.86,3.78,232.37,-3.37,1019.21,13.257
2022-01-03 06:45:00,2.8,227.9,3.34,231.67,3.73,234.2,-3.39,1019.29,17.687
2022-01-03 07:00:00,2.74,229.7,3.27,233.49,3.65,236.04,-3.39,1019.37,18.203
2022-01-03 07:15:00,2.7,231.48,3.22,235.29,3.59,237.89,-3.38,1019.44,14.427
2022-01-03 07:30:00,2.66,233.24,3.17,237.09,3.53,239.74,-3.34,1019.51,14.199
2022-01-03 07:45:00,2.61,234.99,3.12,238.88,3.47,241.58,-3.28,1019.58,12.22
2022-01-03 08:00:00,2.53,236.77,3.02,240.69,3.37,243.45,-3.18,1019.65,5.301
2022-01-03 08:15:00,2.59,238.58,3.06,242.52,3.39,245.33,-3.05,1019.72,2.556
2022-01-03 08:30:00,2.66,240.44,3.11,244.38,3.42,247.22,-2.88,1019.78,0.547
2022-01-03 08:45:00,2.74,242.4,3.17,246.31,3.47,249.15,-2.67,1019.84,-0.268
2022-01-03 09:00:00,2.78,244.51,3.19,248.34,3.47,251.14,-2.41,1019.89,-0.268
2022-01-03 09:15:00,2.87,246.78,3.26,250.48,3.53,253.19,-2.11,1019.94,-0.268
2022-01-03 09:30:00,2.98,249.25,3.35,252.76,3.6,255.33,-1.77,1019.99,-0.268
2022-01-03 09:45:00,3.07,251.93,3.42,255.14,3.66,257.49,-1.39,1020.03,-0.268
2022-01-03 10:00:00,3.16,254.76,3.48,257.63,3.7,259.72,-1.02,1020.06,-0.268
2022-01-03 10:15:00,3.27,257.79,3.58,260.29,3.78,262.08,-0.66,1020.07,-0.268
2022-01-03 10:30:00,3.37,261.07,3.65,263.15,3.83,264.63,-0.3,1020.06,-0.268
2022-01-03 10:45:00,3.49,264.58,3.74,266.23,3.91,267.39,0.03,1020.04,-0.268
2022-01-03 11:00:00,3.59,268.34,3.81,269.57,3.96,270.4,0.35,1020.0,-0.268
2022-01-03 11:15:00,3.64,272.35,3.87,273.17,4.02,273.7,0.63,1019.95,-0.268
2022-01-03 11:30:00,3.71,276.61,3.94,277.06,4.09,277.32,0.89,1019.89,-0.268
2022-01-03 11:45:00,3.78,281.08,4.01,281.21,4.16,281.23,1.12,1019.82,0.268
2022-01-03 12:00:00,3.85,285.71,4.08,285.59,4.24,285.44,1.31,1019.73,-0.268
2022-01-03 12:15:00,3.94,290.47,4.18,290.18,4.34,289.91,1.47,1019.63,-0.268
2022-01-03 12:30:00,4.05,295.29,4.29,294.93,4.45,294.62,1.59,1019.52,-0.268
2022-01-03 12:45:00,4.19,300.2,4.43,299.81,4.58,299.48,1.7,1019.41,-0.268
2022-01-03 13:00:00,4.34,305.01,4.57,304.47,4.73,304.06,1.75,1019.32,-0.268
2022-01-03 13:15:00,4.51,309.76,4.73,308.97,4.88,308.43,1.74,1019.26,-0.268
2022-01-03 13:30:00,4.7,314.44,4.92,313.33,5.06,312.61,1.66,1019.22,-0.268
2022-01-03 13:45:00,4.91,319.0,5.11,317.52,5.25,316.62,1.54,1019.19,-0.268
2022-01-03 14:00:00,5.17,323.28,5.36,321.41,5.49,320.34,1.37,1019.19,-0.268
2022-01-03 14:15:00,4.88,327.2,5.12,324.98,5.27,323.75,1.17,1019.21,-0.268
2022-01-03 14:30:00,4.64,330.74,4.9,328.22,5.08,326.9,0.94,1019.26,0.054
2022-01-03 14:45:00,4.42,333.81,4.71,331.11,4.9,329.77,0.69,1019.32,-0.268
2022-01-03 15:00:00,4.24,336.01,4.54,333.3,4.74,332.05,0.43,1019.4,-0.268
2022-01-03 15:15:00,4.06,337.17,4.38,334.62,4.58,333.57,0.16,1019.5,-0.268
2022-01-03 15:30:00,3.91,337.08,4.23,334.86,4.44,334.12,-0.1,1019.62,-0.268
2022-01-03 15:45:00,3.78,335.58,4.11,333.99,4.31,333.72,-0.3,1019.75,-0.268
2022-01-03 16:00:00,3.64,332.68,3.96,331.74,4.17,331.94,-0.46,1019.87,-0.268
2022-01-03 16:15:00,3.53,328.17,3.85,327.83,4.06,328.41,-0.6,1020.0,-0.268
2022-01-03 16:30:00,3.42,321.91,3.74,322.01,3.95,322.82,-0.71,1020.13,-0.268
2022-01-03 16:45:00,3.29,313.99,3.61,314.26,3.82,315.07,-0.8,1020.26,-0.268
2022-01-03 17:00:00,3.09,305.0,3.41,305.12,3.62,305.69,-0.88,1020.4,-0.268
2022-01-03 17:15:00,3.14,294.69,3.45,294.31,3.65,294.39,-0.96,1020.54,-0.268
2022-01-03 17:30:00,3.19,282.88,3.49,281.64,3.68,280.96,-1.03,1020.68,-0.268
2022-01-03 17:45:00,3.21,269.93,3.5,267.42,3.69,265.67,-1.11,1020.83,-0.268
2022-01-03 18:00:00,3.18,256.17,3.46,251.92,3.65,248.78,-1.19,1020.97,-0.268
2022-01-03 18:15:00,3.14,241.85,3.42,235.39,3.62,230.56,-1.29,1021.12,-0.268
2022-01-03 18:30:00,3.07,227.3,3.36,218.24,3.57,211.43,-1.41,1021.28,0.618
2022-01-03 18:45:00,3.0,212.53,3.3,200.72,3.51,191.85,-1.51,1021.43,3.915
2022-01-03 19:00:00,2.88,198.15,3.2,184.03,3.42,173.52,-1.6,1021.57,0.968
2022-01-03 19:15:00,2.77,184.6,3.1,168.74,3.34,157.07,-1.68,1021.71,-0.268
2022-01-03 19:30:00,2.64,171.88,2.99,154.91,3.25,142.6,-1.75,1021.84,-0.268
2022-01-03 19:45:00,2.53,159.4,2.91,141.94,3.17,129.5,-1.8,1021.97,-0.268
2022-01-03 20:00:00,2.43,147.47,2.82,130.06,3.1,117.94,-1.85,1022.09,-0.268
2022-01-03 20:15:00,2.32,136.32,2.73,119.44,3.02,108.0,-1.89,1022.2,-0.268
2022-01-03 20:30:00,2.25,126.09,2.67,110.18,2.97,99.75,-1.93,1022.31,-0.268
2022-01-03 20:45:00,2.2,116.79,2.63,102.25,2.94,93.11,-1.96,1022.41,-0.268
2022-01-03 21:00:00,2.17,108.53,2.61,95.68,2.93,88.05,-1.98,1022.5,-0.268
2022-01-03 21:15:00,2.16,101.32,2.6,90.48,2.92,84.52,-2.0,1022.59,-0.268
2022-01-03 21:30:00,2.18,95.16,2.62,86.54,2.95,82.38,-2.02,1022.68,-0.268
2022-01-03 21:45:00,2.21,89.75,2.66,82.96,2.99,80.18,-2.04,1022.76,-0.268
2022-01-03 22:00:00,2.27,85.16,2.72,79.86,3.05,78.19,-2.05,1022.85,-0.268
2022-01-03 22:15:00,2.3,81.46,2.75,77.31,3.08,76.52,-2.06,1022.93,0.293
2022-01-03 22:30:00,2.33,78.72,2.78,75.41,3.11,75.24,-2.07,1023.02,2.731
2022-01-03 22:45:00,2.37,76.95,2.82,74.2,3.16,74.47,-2.08,1023.1,4.665
2022-01-03 23:00:00,2.43,76.13,2.88,73.73,3.21,74.26,-2.09,1023.18,5.347
2022-01-03 23:15:00,2.4,76.19,2.85,73.97,3.19,74.65,-2.09,1023.26,2.604
2022-01-03 23:30:00,2.36,77.03,2.82,74.85,3.16,75.6,-2.1,1023.34,0.141
2022-01-03 23:45:00,2.32,78.53,2.79,76.33,3.14,77.11,-2.1,1023.42,0.0
2022-01-04 00:00:00,2.38,67.89,2.81,67.88,3.14,70.1,-2.01,1023.99,0.0
2022-01-04 00:15:00,2.4,72.23,2.85,72.4,3.19,74.74,-2.07,1024.08,0.0
2022-01-04 00:30:00,2.45,76.61,2.93,76.96,3.28,79.4,-2.14,1024.17,0.0
2022-01-04 00:45:00,2.55,81.11,3.05,81.56,3.42,83.88,-2.21,1024.26,0.0
2022-01-04 01:00:00,2.63,85.41,3.15,85.91,3.53,88.11,-2.28,1024.34,0.0
2022-01-04 01:15:00,2.73,89.51,3.27,90.01,3.67,92.05,-2.34,1024.4,0.0
2022-01-04 01:30:00,2.86,93.38,3.42,93.84,3.82,95.68,-2.41,1024.47,0.339
2022-01-04 01:45:00,3.01,97.0,3.58,97.37,3.99,98.98,-2.47,1024.52,3.308
2022-01-04 02:00:00,3.17,100.34,3.75,100.57,4.17,101.92,-2.53,1024.56,5.273
2022-01-04 02:15:00,3.17,103.37,3.75,103.44,4.17,104.51,-2.58,1024.6,7.005
2022-01-04 02:30:00,3.18,106.1,3.76,106.0,4.18,106.78,-2.64,1024.62,4.799
2022-01-04 02:45:00,3.19,108.52,3.77,108.25,4.18,108.74,-2.69,1024.64,0.479
2022-01-04 03:00:00,3.18,110.59,3.76,110.17,4.18,110.41,-2.74,1024.65,0.0
2022-01-04 03:15:00,3.18,112.26,3.76,111.72,4.17,111.82,-2.79,1024.65,-0.804
2022-01-04 03:30:00,3.17,113.53,3.75,112.92,4.16,112.99,-2.84,1024.64,-0.804
2022-01-04 03:45:00,3.15,114.65,3.74,114.0,4.16,114.01,-2.88,1024.63,0.0
2022-01-04 04:00:00,3.1,115.63,3.69,114.95,4.11,114.89,-2.92,1024.63,0.0
2022-01-04 04:15:00,3.1,116.47,3.7,115.78,4.12,115.65,-2.95,1024.64,0.0
2022-01-04 04:30:00,3.09,117.19,3.7,116.49,4.13,116.3,-2.98,1024.65,0.0
2022-01-04 04:45:00,3.08,117.8,3.69,117.11,4.13,116.87,-3.0,1024.67,0.0
2022-01-04 05:00:00,3.03,118.36,3.66,117.69,4.1,117.42,-3.02,1024.7,0.0
2022-01-04 05:15:00,3.08,118.86,3.7,118.23,4.15,117.93,-3.04,1024.74,0.0
2022-01-04 05:30:00,3.12,119.31,3.75,118.73,4.2,118.42,-3.04,1024.78,0.0
2022-01-04 05:45:00,3.16,119.74,3.79,119.2,4.24,118.9,-3.05,1024.83,0.0
2022-01-04 06:00:00,3.19,120.13,3.82,119.63,4.28,119.35,-3.04,1024.89,0.0
2022-01-04 06:15:00,3.24,120.48,3.87,120.02,4.32,119.76,-3.04,1024.95,0.0
2022-01-04 06:30:00,3.28,120.79,3.91,120.38,4.37,120.14,-3.02,1025.02,0.0
2022-01-04 06:45:00,3.32,121.08,3.96,120.71,4.42,120.49,-3.01,1025.09,0.0
2022-01-04 07:00:00,3.37,121.35,4.0,121.03,4.46,120.84,-2.97,1025.15,0.0
2022-01-04 07:15:00,3.42,121.62,4.06,121.36,4.52,121.2,-2.91,1025.21,-0.804
2022-01-04 07:30:00,3.47,121.9,4.11,121.7,4.58,121.57,-2.82,1025.27,-0.364
2022-01-04 07:45:00,3.51,122.16,4.16,122.02,4.63,121.93,-2.69,1025.31,0.175
2022-01-04 08:00:00,3.55,122.42,4.2,122.35,4.67,122.29,-2.52,1025.35,1.516
2022-01-04 08:15:00,3.67,122.69,4.3,122.68,4.75,122.67,-2.31,1025.39,3.751
2022-01-04 08:30:00,3.79,122.98,4.39,123.03,4.83,123.06,-2.07,1025.42,4.838
2022-01-04 08:45:00,3.91,123.32,4.49,123.42,4.9,123.48,-1.78,1025.45,6.162
2022-01-04 09:00:00,4.02,123.68,4.57,123.81,4.97,123.9,-1.46,1025.46,3.518
2022-01-04 09:15:00,4.19,124.05,4.71,124.22,5.07,124.33,-1.11,1025.48,2.775
2022-01-04 09:30:00,4.35,124.45,4.83,124.63,5.17,124.76,-0.73,1025.48,3.215
2022-01-04 09:45:00,4.5,124.84,4.95,125.03,5.26,125.17,-0.34,1025.48,3.215
2022-01-04 10:00:00,4.66,125.17,5.07,125.38,5.35,125.52,0.03,1025.46,3.436
2022-01-04 10:15:00,4.79,125.45,5.17,125.66,5.43,125.81,0.39,1025.42,2.679
2022-01-04 10:30:00,4.92,125.66,5.26,125.88,5.5,126.03,0.72,1025.37,3.215
2022-01-04 10:45:00,5.03,125.81,5.34,126.03,5.55,126.18,1.02,1025.29,2.679
2022-01-04 11:00:00,5.15,125.88,5.43,126.11,5.61,126.26,1.3,1025.2,3.022
2022-01-04 11:15:00,5.17,125.88,5.44,126.11,5.62,126.27,1.55,1025.09,3.736
2022-01-04 11:30:00,5.19,125.78,5.45,126.03,5.63,126.2,1.77,1024.96,5.088
2022-01-04 11:45:00,5.21,125.61,5.46,125.88,5.64,126.07,1.96,1024.82,4.808
2022-01-04 12:00:00,5.23,125.36,5.48,125.66,5.65,125.85,2.12,1024.66,5.937
2022-01-04 12:15:00,5.26,125.02,5.51,125.35,5.67,125.56,2.27,1024.49,8.798
2022-01-04 12:30:00,5.29,124.61,5.53,124.97,5.69,125.2,2.39,1024.3,13.309
2022-01-04 12:45:00,5.32,124.17,5.55,124.56,5.71,124.81,2.51,1024.11,14.011
2022-01-04 13:00:00,5.35,123.78,5.58,124.2,5.73,124.47,2.58,1023.94,12.995
2022-01-04 13:15:00,5.37,123.43,5.6,123.88,5.74,124.17,2.62,1023.8,12.377
2022-01-04 13:30:00,5.38,123.12,5.6,123.6,5.74,123.9,2.62,1023.67,12.192
2022-01-04 13:45:00,5.4,122.82,5.62,123.33,5.75,123.65,2.58,1023.56,14.801
2022-01-04 14:00:00,5.42,122.57,5.63,123.1,5.76,123.43,2.51,1023.47,19.875
2022-01-04 14:15:00,5.44,122.35,5.66,122.91,5.81,123.25,2.41,1023.4,26.029
2022-01-04 14:30:00,5.45,122.17,5.69,122.75,5.85,123.1,2.28,1023.35,36.434
2022-01-04 14:45:00,5.46,122.05,5.71,122.64,5.88,123.0,2.13,1023.32,40.306
2022-01-04 15:00:00,5.45,121.97,5.73,122.57,5.91,122.94,1.96,1023.3,53.584
2022-01-04 15:15:00,5.45,121.95,5.75,122.55,5.95,122.93,1.77,1023.31,57.497
2022-01-04 15:30:00,5.41,121.96,5.74,122.57,5.96,122.95,1.57,1023.34,54.366
2022-01-04 15:45:00,5.34,121.95,5.71,122.56,5.95,122.94,1.38,1023.37,56.539
2022-01-04 16:00:00,5.27,121.86,5.67,122.47,5.94,122.86,1.21,1023.4,59.945
2022-01-04 16:15:00,5.15,121.68,5.59,122.3,5.88,122.7,1.04,1023.43,61.544
2022-01-04 16:30:00,5.03,121.42,5.51,122.06,5.84,122.47,0.88,1023.46,62.764
2022-01-04 16:45:00,4.91,121.07,5.43,121.73,5.78,122.16,0.72,1023.5,64.021
2022-01-04 17:00:00,4.75,120.62,5.32,121.32,5.71,121.76,0.57,1023.53,64.476
2022-01-04 17:15:00,4.73,120.09,5.33,120.82,5.74,121.29,0.42,1023.57,61.701
2022-01-04 17:30:00,4.7,119.49,5.33,120.26,5.76,120.76,0.27,1023.61,58.306
2022-01-04 17:45:00,4.67,118.83,5.32,119.64,5.76,120.16,0.12,1023.64,53.632
2022-01-04 18:00:00,4.64,118.13,5.31,118.98,5.77,119.54,-0.03,1023.68,52.167
2022-01-04 18:15:00,4.64,117.41,5.32,118.3,5.8,118.89,-0.19,1023.72,51.483
2022-01-04 18:30:00,4.64,116.68,5.34,117.62,5.82,118.24,-0.35,1023.75,51.685
2022-01-04 18:45:00,4.63,116.01,5.35,116.98,5.84,117.63,-0.5,1023.79,48.231
2022-01-04 19:00:00,4.64,115.38,5.36,116.36,5.87,117.02,-0.63,1023.82,46.19
2022-01-04 19:15:00,4.66,114.79,5.4,115.77,5.9,116.43,-0.75,1023.84,47.751
2022-01-04 19:30:00,4.67,114.28,5.42,115.26,5.93,115.91,-0.85,1023.85,54.047
2022-01-04 19:45:00,4.69,113.88,5.44,114.85,5.96,115.48,-0.93,1023.86,56.666
2022-01-04 20:00:00,4.71,113.63,5.46,114.59,5.98,115.21,-1.01,1023.86,56.934
