date,rad,load
2022/6/29 18:45,215.5,0.14
2022/6/29 19:00,177.74,0.202
2022/6/29 19:15,144.84,0.316
2022/6/29 19:30,111.44,0.655
2022/6/29 19:45,85.82,1.03
2022/6/29 20:00,61.07,1
2022/6/29 20:15,47.27,0.748
2022/6/29 20:30,31.84,0.252
2022/6/29 20:45,18.88,0.05
2022/6/29 21:00,5.57,0
2022/6/29 21:15,0,0
2022/6/29 21:30,0,0
2022/6/29 21:45,0,0
2022/6/29 22:00,0,0
2022/6/29 22:15,0,0
2022/6/29 22:30,0,0
2022/6/29 22:45,0,0
2022/6/29 23:00,0,0
2022/6/29 23:15,0,0
2022/6/29 23:30,0,0
2022/6/29 23:45,0,0
2022/6/30 0:00,0,0
2022/6/30 0:15,0,0
2022/6/30 0:30,0,0
2022/6/30 0:45,0,0
2022/6/30 1:00,0,0
2022/6/30 1:15,0,0
2022/6/30 1:30,0,0
2022/6/30 1:45,0,0
2022/6/30 2:00,0,0
2022/6/30 2:15,0,0
2022/6/30 2:30,0,0
2022/6/30 2:45,0,0
2022/6/30 3:00,0,0
2022/6/30 3:15,0,0
2022/6/30 3:30,0,0
2022/6/30 3:45,0,0
2022/6/30 4:00,0,0
2022/6/30 4:15,0,0
2022/6/30 4:30,0,0
2022/6/30 4:45,0,0
2022/6/30 5:00,0,0
2022/6/30 5:15,0,0
2022/6/30 5:30,0,0
2022/6/30 5:45,0,0
2022/6/30 6:00,0,0
2022/6/30 6:15,0,0
2022/6/30 6:30,7.23,0
2022/6/30 6:45,11.83,0.048
2022/6/30 7:00,20.42,0.137
2022/6/30 7:15,35.39,0.21
2022/6/30 7:30,48.78,0.291
2022/6/30 7:45,75.58,0.4
2022/6/30 8:00,107.46,0.815
2022/6/30 8:15,148.93,1.576
2022/6/30 8:30,188.16,2.416
2022/6/30 8:45,230.63,3.293
2022/6/30 9:00,283.81,0.949
2022/6/30 9:15,341.72,0.501
2022/6/30 9:30,384.27,0.79
2022/6/30 9:45,430.74,2.097
2022/6/30 10:00,487.95,4.603
2022/6/30 10:15,536.02,5.135
2022/6/30 10:30,568.67,3.066
2022/6/30 10:45,614.34,2.657
2022/6/30 11:00,654.02,6.25
2022/6/30 11:15,680.61,6.474
2022/6/30 11:30,709.07,6.762
2022/6/30 11:45,735.02,7.034
2022/6/30 12:00,769.71,7.322
2022/6/30 12:15,791.98,7.706
2022/6/30 12:30,805.45,8.271
2022/6/30 12:45,821.02,8.4
2022/6/30 13:00,822.19,7.958
2022/6/30 13:15,826.62,8.005
2022/6/30 13:30,826.81,6.418
2022/6/30 13:45,822.88,3.937
2022/6/30 14:00,809.72,8.428
2022/6/30 14:15,800.52,2.806
2022/6/30 14:30,789.96,4.623
2022/6/30 14:45,775.6,8.767
2022/6/30 15:00,753.12,3.326
2022/6/30 15:15,736.32,3.903
2022/6/30 15:30,706.73,2.108
2022/6/30 15:45,655.23,4.402
2022/6/30 16:00,627.8,1.635
2022/6/30 16:15,602.65,6.807
2022/6/30 16:30,575.98,7.216
2022/6/30 16:45,536.82,6.49
2022/6/30 17:00,496.77,4.74
2022/6/30 17:15,468.36,5.692
2022/6/30 17:30,425.47,1.781
2022/6/30 17:45,390.43,1.999
2022/6/30 18:00,343.77,1.672
2022/6/30 18:15,313.13,1.949
2022/6/30 18:30,273.4,0.851
2022/6/30 18:45,234.04,2.456
2022/6/30 19:00,193.59,1.733
2022/6/30 19:15,161.11,0.913
2022/6/30 19:30,126.68,0.725
2022/6/30 19:45,93.77,0.258
2022/6/30 20:00,68.09,0.249
2022/6/30 20:15,52.76,0.199
2022/6/30 20:30,36.94,0.081
2022/6/30 20:45,24.44,0.042
2022/6/30 21:00,16.66,0
2022/6/30 21:15,0,0
2022/6/30 21:30,0,0
2022/6/30 21:45,0,0
2022/6/30 22:00,0,0
2022/6/30 22:15,0,0
2022/6/30 22:30,0,0
2022/6/30 22:45,0,0
2022/6/30 23:00,0,0
2022/6/30 23:15,0,0
2022/6/30 23:30,0,0
2022/6/30 23:45,0,0
2022/7/1 0:00,0,0
2022/7/1 0:15,0,0
2022/7/1 0:30,0,0
2022/7/1 0:45,0,0
2022/7/1 1:00,0,0
2022/7/1 1:15,0,0
2022/7/1 1:30,0,0
2022/7/1 1:45,0,0
2022/7/1 2:00,0,0
2022/7/1 2:15,0,0
2022/7/1 2:30,0,0
2022/7/1 2:45,0,0
2022/7/1 3:00,0,0
2022/7/1 3:15,0,0
2022/7/1 3:30,0,0
2022/7/1 3:45,0,0
2022/7/1 4:00,0,0
2022/7/1 4:15,0,0
2022/7/1 4:30,0,0
2022/7/1 4:45,0,0
2022/7/1 5:00,0,0
2022/7/1 5:15,0,0
2022/7/1 5:30,0,0
2022/7/1 5:45,0,0
2022/7/1 6:00,0,0
2022/7/1 6:15,0,0
2022/7/1 6:30,11.61,0
2022/7/1 6:45,23.5,0.056
2022/7/1 7:00,34.63,0.12
2022/7/1 7:15,49.79,0.168
2022/7/1 7:30,67.25,0.213
2022/7/1 7:45,87.62,0.26
2022/7/1 8:00,111.57,0.428
2022/7/1 8:15,156.44,0.809
2022/7/1 8:30,203.06,1.35
2022/7/1 8:45,257.69,1.912
2022/7/1 9:00,302.23,2.472
2022/7/1 9:15,356.35,3.038
2022/7/1 9:30,416.68,3.581
2022/7/1 9:45,492.61,4.077
2022/7/1 10:00,532.69,4.595
2022/7/1 10:15,599.95,5.02
2022/7/1 10:30,654.34,5.454
2022/7/1 10:45,686.31,5.877
2022/7/1 11:00,705.19,6.224
2022/7/1 11:15,743.39,6.476
2022/7/1 11:30,786.33,6.768
2022/7/1 11:45,811.75,7.078
2022/7/1 12:00,836.06,7.358
2022/7/1 12:15,878.07,7.473
2022/7/1 12:30,887.66,7.745
2022/7/1 12:45,900.82,7.776
2022/7/1 13:00,919.88,7.974
2022/7/1 13:15,932.29,7.972
2022/7/1 13:30,948.7,7.795
2022/7/1 13:45,948.69,8.061
2022/7/1 14:00,953.07,8.053
2022/7/1 14:15,937.89,7.874
2022/7/1 14:30,934.06,7.899
2022/7/1 14:45,936.07,7.862
2022/7/1 15:00,926.31,7.764
2022/7/1 15:15,903.37,7.521
2022/7/1 15:30,873.56,7.414
2022/7/1 15:45,858.08,7.148
2022/7/1 16:00,818.65,6.947
2022/7/1 16:15,781.46,6.588
2022/7/1 16:30,741.74,6.314
2022/7/1 16:45,712.17,6.023
2022/7/1 17:00,687.48,5.687
2022/7/1 17:15,617.28,5.177
2022/7/1 17:30,558,4.712
2022/7/1 17:45,516.23,4.34
2022/7/1 18:00,451.96,3.842
2022/7/1 18:15,387.18,3.321
2022/7/1 18:30,331.92,2.736
2022/7/1 18:45,288.68,2.156
2022/7/1 19:00,229.61,1.621
2022/7/1 19:15,168.17,1.106
2022/7/1 19:30,129.9,0.664
2022/7/1 19:45,96.77,0.384
2022/7/1 20:00,74.71,0.258
2022/7/1 20:15,53.97,0.188
2022/7/1 20:30,39.06,0.14
2022/7/1 20:45,23.84,0.076
2022/7/1 21:00,10.8,0.003
2022/7/1 21:15,0,0
2022/7/1 21:30,0,0
2022/7/1 21:45,0,0
2022/7/1 22:00,0,0
2022/7/1 22:15,0,0
2022/7/1 22:30,0,0
2022/7/1 22:45,0,0
2022/7/1 23:00,0,0
2022/7/1 23:15,0,0
2022/7/1 23:30,0,0
2022/7/1 23:45,0,0
2022/7/2 0:00,0,0
2022/7/2 0:15,0,0
2022/7/2 0:30,0,0
2022/7/2 0:45,0,0
2022/7/2 1:00,0,0
2022/7/2 1:15,0,0
2022/7/2 1:30,0,0
2022/7/2 1:45,0,0
2022/7/2 2:00,0,0
2022/7/2 2:15,0,0
2022/7/2 2:30,0,0
2022/7/2 2:45,0,0
2022/7/2 3:00,0,0
2022/7/2 3:15,0,0
2022/7/2 3:30,0,0
2022/7/2 3:45,0,0
2022/7/2 4:00,0,0
2022/7/2 4:15,0,0
2022/7/2 4:30,0,0
2022/7/2 4:45,0,0
2022/7/2 5:00,0,0
2022/7/2 5:15,0,0
2022/7/2 5:30,0,0
2022/7/2 5:45,0,0
2022/7/2 6:00,0,0
2022/7/2 6:15,0,0
2022/7/2 6:30,15.77,0
2022/7/2 6:45,22.01,0.045
2022/7/2 7:00,35.05,0.132
2022/7/2 7:15,53.36,0.188
2022/7/2 7:30,70.1,0.249
2022/7/2 7:45,101.99,0.316
2022/7/2 8:00,142.66,0.504
2022/7/2 8:15,179.59,0.893
2022/7/2 8:30,220.58,1.38
2022/7/2 8:45,269.76,1.926
2022/7/2 9:00,328.61,2.495
2022/7/2 9:15,372.02,3.058
2022/7/2 9:30,411.99,3.629
2022/7/2 9:45,469.31,4.183
2022/7/2 10:00,521.77,4.707
2022/7/2 10:15,557.97,5.757
2022/7/2 10:30,607.24,1.84
2022/7/2 10:45,650.94,6.135
2022/7/2 11:00,684.54,4.883
2022/7/2 11:15,717.53,7.14
2022/7/2 11:30,753.73,5.97
2022/7/2 11:45,800.03,6.754
2022/7/2 12:00,821.54,7.47
2022/7/2 12:15,843.37,2.461
2022/7/2 12:30,857.01,7.291
2022/7/2 12:45,858.97,6.958
2022/7/2 13:00,861.92,8.282
2022/7/2 13:15,860.86,8.207
2022/7/2 13:30,850.16,3.058
2022/7/2 13:45,836.04,6.768
2022/7/2 14:00,819.21,7.846
2022/7/2 14:15,806.95,8.408
2022/7/2 14:30,788.87,4.628
2022/7/2 14:45,769.05,6.703
2022/7/2 15:00,743.55,8.274
2022/7/2 15:15,713.45,3.394
2022/7/2 15:30,669.93,1.904
2022/7/2 15:45,638.19,8.336
2022/7/2 16:00,616.77,7.319
2022/7/2 16:15,591.55,6.852
2022/7/2 16:30,554.22,7.801
2022/7/2 16:45,519.55,7.454
2022/7/2 17:00,489.72,6.143
2022/7/2 17:15,461.73,5.897
2022/7/2 17:30,422.42,5.026
2022/7/2 17:45,379.42,4.404
2022/7/2 18:00,343.58,4.057
2022/7/2 18:15,312.95,3.293
2022/7/2 18:30,272.45,2.674
2022/7/2 18:45,233.65,2.134
2022/7/2 19:00,195.81,1.624
2022/7/2 19:15,162.34,1.207
2022/7/2 19:30,127.86,0.784
2022/7/2 19:45,96.9,0.501
2022/7/2 20:00,71.29,0.353
2022/7/2 20:15,55.4,0.266
2022/7/2 20:30,38.6,0.179
2022/7/2 20:45,24.49,0.09
2022/7/2 21:00,15.32,0.003
2022/7/2 21:15,0,0
2022/7/2 21:30,0,0
2022/7/2 21:45,0,0
2022/7/2 22:00,0,0
2022/7/2 22:15,0,0
2022/7/2 22:30,0,0
2022/7/2 22:45,0,0
2022/7/2 23:00,0,0
2022/7/2 23:15,0,0
2022/7/2 23:30,0,0
2022/7/2 23:45,0,0
2022/7/3 0:00,0,0
2022/7/3 0:15,0,0
2022/7/3 0:30,0,0
2022/7/3 0:45,0,0
2022/7/3 1:00,0,0
2022/7/3 1:15,0,0
2022/7/3 1:30,0,0
2022/7/3 1:45,0,0
2022/7/3 2:00,0,0
2022/7/3 2:15,0,0
2022/7/3 2:30,0,0
2022/7/3 2:45,0,0
2022/7/3 3:00,0,0
2022/7/3 3:15,0,0
2022/7/3 3:30,0,0
2022/7/3 3:45,0,0
2022/7/3 4:00,0,0
2022/7/3 4:15,0,0
2022/7/3 4:30,0,0
2022/7/3 4:45,0,0
2022/7/3 5:00,0,0
2022/7/3 5:15,0,0
2022/7/3 5:30,0,0
2022/7/3 5:45,0,0
2022/7/3 6:00,0,0
2022/7/3 6:15,0,0
2022/7/3 6:30,13.89,0
2022/7/3 6:45,16.95,0.059
2022/7/3 7:00,24.63,0.16
2022/7/3 7:15,35.36,0.244
2022/7/3 7:30,49.81,0.33
2022/7/3 7:45,73.44,0.434
2022/7/3 8:00,99.83,0.666
2022/7/3 8:15,139.4,0.991
2022/7/3 8:30,176.58,1.669
2022/7/3 8:45,216.64,2.064
2022/7/3 9:00,267.26,2.478
2022/7/3 9:15,323.12,3.063
2022/7/3 9:30,370.86,3.525
2022/7/3 9:45,412.83,4.001
2022/7/3 10:00,458.63,4.6
2022/7/3 10:15,501.31,4.964
2022/7/3 10:30,532.29,5.342
2022/7/3 10:45,577.41,5.734
2022/7/3 11:00,617.69,6.065
2022/7/3 11:15,654.85,6.392
2022/7/3 11:30,703.85,6.706
2022/7/3 11:45,760.13,6.992
2022/7/3 12:00,802,7.246
2022/7/3 12:15,834.09,7.412
2022/7/3 12:30,854.42,7.616
2022/7/3 12:45,865.02,7.753
2022/7/3 13:00,871.52,7.762
2022/7/3 13:15,870.46,7.896
2022/7/3 13:30,875.29,7.958
2022/7/3 13:45,867.75,8.061
2022/7/3 14:00,844.28,8.033
2022/7/3 14:15,827.33,8
2022/7/3 14:30,815.76,7.871
2022/7/3 14:45,800.82,7.834
2022/7/3 15:00,782.76,7.792
2022/7/3 15:15,752.53,7.627
2022/7/3 15:30,728.02,5.813
2022/7/3 15:45,667.43,7.658
2022/7/3 16:00,632.84,6.93
2022/7/3 16:15,596.32,6.507
2022/7/3 16:30,556.75,6.356
2022/7/3 16:45,507.83,4.841
2022/7/3 17:00,470.97,2.993
2022/7/3 17:15,427.19,4.046
2022/7/3 17:30,384.02,2.366
2022/7/3 17:45,345.62,3.632
2022/7/3 18:00,311.23,3.013
2022/7/3 18:15,275.86,1.904
2022/7/3 18:30,236.63,1.123
2022/7/3 18:45,200.77,0.711
2022/7/3 19:00,168.07,1.014
2022/7/3 19:15,136.51,0.762
2022/7/3 19:30,104.94,0.664
2022/7/3 19:45,82.02,0.622
2022/7/3 20:00,59.39,0.694
2022/7/3 20:15,45.87,0.344
2022/7/3 20:30,31.46,0.118
2022/7/3 20:45,20,0.006
2022/7/3 21:00,13.04,0
2022/7/3 21:15,0,0
2022/7/3 21:30,0,0
2022/7/3 21:45,0,0
2022/7/3 22:00,0,0
2022/7/3 22:15,0,0
2022/7/3 22:30,0,0
2022/7/3 22:45,0,0
2022/7/3 23:00,0,0
2022/7/3 23:15,0,0
2022/7/3 23:30,0,0
2022/7/3 23:45,0,0
2022/7/4 0:00,0,0
2022/7/4 0:15,0,0
2022/7/4 0:30,0,0
2022/7/4 0:45,0,0
2022/7/4 1:00,0,0
2022/7/4 1:15,0,0
2022/7/4 1:30,0,0
2022/7/4 1:45,0,0
2022/7/4 2:00,0,0
2022/7/4 2:15,0,0
2022/7/4 2:30,0,0
2022/7/4 2:45,0,0
2022/7/4 3:00,0,0
2022/7/4 3:15,0,0
2022/7/4 3:30,0,0
2022/7/4 3:45,0,0
2022/7/4 4:00,0,0
2022/7/4 4:15,0,0
2022/7/4 4:30,0,0
2022/7/4 4:45,0,0
2022/7/4 5:00,0,0
2022/7/4 5:15,0,0
2022/7/4 5:30,0,0
2022/7/4 5:45,0,0
2022/7/4 6:00,0,0
2022/7/4 6:15,0,0
2022/7/4 6:30,11.31,0
2022/7/4 6:45,16.03,0.028
2022/7/4 7:00,26.8,0.14
2022/7/4 7:15,41.41,0.241
2022/7/4 7:30,57.49,0.319
2022/7/4 7:45,84.81,0.731
2022/7/4 8:00,116.9,0.879
2022/7/4 8:15,158.86,0.829
2022/7/4 8:30,198.35,1.492
2022/7/4 8:45,241.12,1.912
2022/7/4 9:00,290.15,2.45
2022/7/4 9:15,348.91,3.514
2022/7/4 9:30,393.17,3.567
2022/7/4 9:45,439.1,4.004
2022/7/4 10:00,489.62,4.483
2022/7/4 10:15,540.43,4.967
2022/7/4 10:30,574.74,5.39
2022/7/4 10:45,620.92,5.799
2022/7/4 11:00,658.99,6.213
2022/7/4 11:15,694.87,6.577
2022/7/4 11:30,725.12,6.821
2022/7/4 11:45,761,7.09
2022/7/4 12:00,793.53,7.255
2022/7/4 12:15,808.99,7.54
2022/7/4 12:30,823,7.608
2022/7/4 12:45,833.35,7.837
2022/7/4 13:00,840.86,7.137
2022/7/4 13:15,839.85,8.184
2022/7/4 13:30,850.99,8.319
2022/7/4 13:45,854.55,8.193
2022/7/4 14:00,849.03,8.288
2022/7/4 14:15,827.52,8.176
2022/7/4 14:30,807.24,8.134
2022/7/4 14:45,796.26,7.946
2022/7/4 15:00,782.62,7.781
2022/7/4 15:15,764.66,7.991
2022/7/4 15:30,744.33,8.058
2022/7/4 15:45,711.16,6.964
2022/7/4 16:00,657.21,4.393
2022/7/4 16:15,620.32,4.802
2022/7/4 16:30,585.65,3.22
2022/7/4 16:45,552.26,6.868
2022/7/4 17:00,506.3,5.964
2022/7/4 17:15,469.01,6.258
2022/7/4 17:30,421.22,4.813
2022/7/4 17:45,383.46,4.463
2022/7/4 18:00,348.55,3.839
2022/7/4 18:15,317.35,3.326
2022/7/4 18:30,276.02,2.794
2022/7/4 18:45,238.25,2.167
2022/7/4 19:00,198.83,1.758
2022/7/4 19:15,164.98,1.246
2022/7/4 19:30,131.48,0.876
2022/7/4 19:45,97.76,0.608
2022/7/4 20:00,70.32,0.403
2022/7/4 20:15,54.41,0.28
2022/7/4 20:30,37.7,0.193
2022/7/4 20:45,23.74,0.081
2022/7/4 21:00,14.88,0
2022/7/4 21:15,0,0
2022/7/4 21:30,0,0
2022/7/4 21:45,0,0
2022/7/4 22:00,0,0
2022/7/4 22:15,0,0
2022/7/4 22:30,0,0
2022/7/4 22:45,0,0
2022/7/4 23:00,0,0
2022/7/4 23:15,0,0
2022/7/4 23:30,0,0
2022/7/4 23:45,0,0
2022/7/5 0:00,0,0
2022/7/5 0:15,0,0
2022/7/5 0:30,0,0
2022/7/5 0:45,0,0
2022/7/5 1:00,0,0
2022/7/5 1:15,0,0
2022/7/5 1:30,0,0
2022/7/5 1:45,0,0
2022/7/5 2:00,0,0
2022/7/5 2:15,0,0
2022/7/5 2:30,0,0
2022/7/5 2:45,0,0
2022/7/5 3:00,0,0
2022/7/5 3:15,0,0
2022/7/5 3:30,0,0
2022/7/5 3:45,0,0
2022/7/5 4:00,0,0
2022/7/5 4:15,0,0
2022/7/5 4:30,0,0
2022/7/5 4:45,0,0
2022/7/5 5:00,0,0
2022/7/5 5:15,0,0
2022/7/5 5:30,0,0
2022/7/5 5:45,0,0
2022/7/5 6:00,0,0
2022/7/5 6:15,0,0
2022/7/5 6:30,15.45,0
2022/7/5 6:45,20.43,0.059
2022/7/5 7:00,34.08,0.143
2022/7/5 7:15,50.98,0.213
2022/7/5 7:30,60.67,0.277
2022/7/5 7:45,88.12,0.339
2022/7/5 8:00,114.91,0.521
2022/7/5 8:15,155.12,0.899
2022/7/5 8:30,202.82,1.383
2022/7/5 8:45,252.09,1.918
2022/7/5 9:00,304.53,2.422
2022/7/5 9:15,358.37,2.968
2022/7/5 9:30,407.66,3.511
2022/7/5 9:45,463.43,4.021
2022/7/5 10:00,520.86,4.53
2022/7/5 10:15,587.12,5.023
2022/7/5 10:30,652.58,5.477
2022/7/5 10:45,669.29,5.79
2022/7/5 11:00,697.61,6.18
2022/7/5 11:15,738.35,6.471
2022/7/5 11:30,779.83,6.731
2022/7/5 11:45,805.8,6.922
2022/7/5 12:00,825.79,7.165
2022/7/5 12:15,870.95,7.42
2022/7/5 12:30,884.16,7.549
2022/7/5 12:45,901.55,7.65
2022/7/5 13:00,915.23,7.742
2022/7/5 13:15,930.78,7.86
2022/7/5 13:30,948.42,7.896
2022/7/5 13:45,950.43,7.902
2022/7/5 14:00,952.15,7.907
2022/7/5 14:15,947.84,7.896
2022/7/5 14:30,935.62,7.734
2022/7/5 14:45,945.66,7.655
2022/7/5 15:00,926.03,7.652
2022/7/5 15:15,918.09,7.442
2022/7/5 15:30,900.9,7.255
2022/7/5 15:45,858.88,6.997
2022/7/5 16:00,825.73,6.765
2022/7/5 16:15,778.84,6.53
2022/7/5 16:30,742.94,6.252
2022/7/5 16:45,728,5.894
2022/7/5 17:00,689.24,5.58
2022/7/5 17:15,616.23,5.169
2022/7/5 17:30,578.29,4.735
2022/7/5 17:45,518.92,4.287
2022/7/5 18:00,465.15,3.755
2022/7/5 18:15,392.18,3.248
2022/7/5 18:30,342.3,2.708
2022/7/5 18:45,289.08,2.19
2022/7/5 19:00,229.37,1.658
2022/7/5 19:15,170.7,1.156
2022/7/5 19:30,131.7,0.731
2022/7/5 19:45,99.1,0.434
2022/7/5 20:00,77.1,0.3
2022/7/5 20:15,56.16,0.224
2022/7/5 20:30,39.85,0.14
2022/7/5 20:45,25.61,0.059
2022/7/5 21:00,12.06,0
2022/7/5 21:15,0,0
2022/7/5 21:30,0,0
2022/7/5 21:45,0,0
2022/7/5 22:00,0,0
2022/7/5 22:15,0,0
2022/7/5 22:30,0,0
2022/7/5 22:45,0,0
2022/7/5 23:00,0,0
2022/7/5 23:15,0,0
2022/7/5 23:30,0,0
2022/7/5 23:45,0,0
2022/7/6 0:00,0,0
2022/7/6 0:15,0,0
2022/7/6 0:30,0,0
2022/7/6 0:45,0,0
2022/7/6 1:00,0,0
2022/7/6 1:15,0,0
2022/7/6 1:30,0,0
2022/7/6 1:45,0,0
2022/7/6 2:00,0,0
2022/7/6 2:15,0,0
2022/7/6 2:30,0,0
2022/7/6 2:45,0,0
2022/7/6 3:00,0,0
2022/7/6 3:15,0,0
2022/7/6 3:30,0,0
2022/7/6 3:45,0,0
2022/7/6 4:00,0,0
2022/7/6 4:15,0,0
2022/7/6 4:30,0,0
2022/7/6 4:45,0,0
2022/7/6 5:00,0,0
2022/7/6 5:15,0,0
2022/7/6 5:30,0,0
2022/7/6 5:45,0,0
2022/7/6 6:00,0,0
2022/7/6 6:15,0,0
2022/7/6 6:30,22.15,0
2022/7/6 6:45,26.89,0.039
2022/7/6 7:00,39.78,0.143
2022/7/6 7:15,57.15,0.224
2022/7/6 7:30,65.61,0.305
2022/7/6 7:45,93.68,0.384
2022/7/6 8:00,117.82,0.557
2022/7/6 8:15,158.25,0.907
2022/7/6 8:30,205.59,1.378
2022/7/6 8:45,259.72,1.898
2022/7/6 9:00,303.65,2.439
2022/7/6 9:15,358.05,3.002
2022/7/6 9:30,412.86,3.562
2022/7/6 9:45,482.38,4.071
2022/7/6 10:00,518.18,4.55
2022/7/6 10:15,588.15,4.998
2022/7/6 10:30,640.12,4.22
2022/7/6 10:45,675.99,5.054
2022/7/6 11:00,694.18,4.777
2022/7/6 11:15,733.67,4.556
2022/7/6 11:30,774.21,5.827
2022/7/6 11:45,799.87,5.286
2022/7/6 12:00,825.53,7.165
2022/7/6 12:15,865.78,3.385
2022/7/6 12:30,889.25,3.156
2022/7/6 12:45,894.21,4.486
2022/7/6 13:00,912.78,4.589
2022/7/6 13:15,931.06,4.572
2022/7/6 13:30,939.49,4.598
2022/7/6 13:45,940.37,4.603
2022/7/6 14:00,943.34,4.474
2022/7/6 14:15,925.62,5.006
2022/7/6 14:30,923.11,3.318
2022/7/6 14:45,918,4.836
2022/7/6 15:00,902.22,4.253
2022/7/6 15:15,886.65,4.133
2022/7/6 15:30,856.04,4.091
2022/7/6 15:45,831.44,5.113
2022/7/6 16:00,798.89,4.575
2022/7/6 16:15,743.69,5.253
2022/7/6 16:30,675,4.502
2022/7/6 16:45,626.12,2.131
2022/7/6 17:00,561.14,2.377
2022/7/6 17:15,521.59,4.766
2022/7/6 17:30,483.55,4.628
2022/7/6 17:45,429.7,3.83
2022/7/6 18:00,388.45,2.002
2022/7/6 18:15,320.93,2.467
2022/7/6 18:30,258.26,1.974
2022/7/6 18:45,216.87,1.602
2022/7/6 19:00,168.24,0.918
2022/7/6 19:15,141.81,0.669
2022/7/6 19:30,102.18,0.608
2022/7/6 19:45,81.33,0.476
2022/7/6 20:00,64.85,0.288
2022/7/6 20:15,50.97,0.216
2022/7/6 20:30,37.47,0.098
2022/7/6 20:45,24.69,0.067
2022/7/6 21:00,19.28,0.017
2022/7/6 21:15,0,0
2022/7/6 21:30,0,0
2022/7/6 21:45,0,0
2022/7/6 22:00,0,0
2022/7/6 22:15,0,0
2022/7/6 22:30,0,0
2022/7/6 22:45,0,0
2022/7/6 23:00,0,0
2022/7/6 23:15,0,0
2022/7/6 23:30,0,0
2022/7/6 23:45,0,0
2022/7/7 0:00,0,0
2022/7/7 0:15,0,0
2022/7/7 0:30,0,0
2022/7/7 0:45,0,0
2022/7/7 1:00,0,0
2022/7/7 1:15,0,0
2022/7/7 1:30,0,0
2022/7/7 1:45,0,0
2022/7/7 2:00,0,0
2022/7/7 2:15,0,0
2022/7/7 2:30,0,0
2022/7/7 2:45,0,0
2022/7/7 3:00,0,0
2022/7/7 3:15,0,0
2022/7/7 3:30,0,0
2022/7/7 3:45,0,0
2022/7/7 4:00,0,0
2022/7/7 4:15,0,0
2022/7/7 4:30,0,0
2022/7/7 4:45,0,0
2022/7/7 5:00,0,0
2022/7/7 5:15,0,0
2022/7/7 5:30,0,0
2022/7/7 5:45,0,0
2022/7/7 6:00,0,0
2022/7/7 6:15,0,0
2022/7/7 6:30,12.5,0
2022/7/7 6:45,17.76,0.039
2022/7/7 7:00,30.25,0.157
2022/7/7 7:15,48.38,0.288
2022/7/7 7:30,65.12,0.42
2022/7/7 7:45,95.91,0.577
2022/7/7 8:00,132.92,0.787
2022/7/7 8:15,175.75,1.067
2022/7/7 8:30,216.24,1.42
2022/7/7 8:45,262.85,1.784
2022/7/7 9:00,318.49,2.229
2022/7/7 9:15,370.85,2.635
2022/7/7 9:30,412,3.195
2022/7/7 9:45,473.65,3.679
2022/7/7 10:00,523.47,4.186
2022/7/7 10:15,569.72,4.662
2022/7/7 10:30,635.7,5.118
2022/7/7 10:45,680.42,5.538
2022/7/7 11:00,720.58,5.947
2022/7/7 11:15,760.61,6.303
2022/7/7 11:30,819.16,6.476
2022/7/7 11:45,848.65,7.039
2022/7/7 12:00,880.33,4.004
2022/7/7 12:15,900.75,7.006
2022/7/7 12:30,926.71,3.671
2022/7/7 12:45,932.7,3.385
2022/7/7 13:00,936.17,7.456
2022/7/7 13:15,934.59,6.686
2022/7/7 13:30,927.8,7.56
2022/7/7 13:45,910.52,7.434
2022/7/7 14:00,900,6.894
2022/7/7 14:15,874.79,7.479
2022/7/7 14:30,851.99,7.776
2022/7/7 14:45,817.46,3.965
2022/7/7 15:00,798.45,7.518
2022/7/7 15:15,774.83,6.829
2022/7/7 15:30,742.4,3.539
2022/7/7 15:45,696.55,5.474
2022/7/7 16:00,650.89,4.651
2022/7/7 16:15,612.01,5.015
2022/7/7 16:30,576.75,6.252
2022/7/7 16:45,535.28,6.275
2022/7/7 17:00,490.6,5.429
2022/7/7 17:15,458.38,4.964
2022/7/7 17:30,415.62,4.488
2022/7/7 17:45,378.6,4.068
2022/7/7 18:00,339.49,3.623
2022/7/7 18:15,295.37,3.114
2022/7/7 18:30,259.84,2.626
2022/7/7 18:45,220.58,2.125
2022/7/7 19:00,190.47,1.646
2022/7/7 19:15,159.02,1.193
2022/7/7 19:30,126.49,0.832
2022/7/7 19:45,88.68,0.58
2022/7/7 20:00,65.23,0.409
2022/7/7 20:15,49.56,0.302
2022/7/7 20:30,32.15,0.193
2022/7/7 20:45,19.77,0.076
2022/7/7 21:00,13.1,0
2022/7/7 21:15,0,0
2022/7/7 21:30,0,0
2022/7/7 21:45,0,0
2022/7/7 22:00,0,0
2022/7/7 22:15,0,0
2022/7/7 22:30,0,0
2022/7/7 22:45,0,0
2022/7/7 23:00,0,0
2022/7/7 23:15,0,0
2022/7/7 23:30,0,0
2022/7/7 23:45,0,0
2022/7/8 0:00,0,0
2022/7/8 0:15,0,0
2022/7/8 0:30,0,0
2022/7/8 0:45,0,0
2022/7/8 1:00,0,0
2022/7/8 1:15,0,0
2022/7/8 1:30,0,0
2022/7/8 1:45,0,0
2022/7/8 2:00,0,0
2022/7/8 2:15,0,0
2022/7/8 2:30,0,0
2022/7/8 2:45,0,0
2022/7/8 3:00,0,0
2022/7/8 3:15,0,0
2022/7/8 3:30,0,0
2022/7/8 3:45,0,0
2022/7/8 4:00,0,0
2022/7/8 4:15,0,0
